task_id,action,action_name,success,delay_s,energy_j,deadline_window_s,deadline_tightness,cpu_cycles,data_size_kb,priority,queue_delay_s
4008,3,edge_75,True,0.026489471343547528,0.0013433276717737632,0.11999999999534339,0.22074559453812878,40000000,49,0,0.0
4008,4,edge_100,True,0.024737651852962814,0.00047833312648140825,0.11999999999534339,0.2061470987826897,40000000,49,0,0.0
4008,5,cloud,False,0.35895263290140983,0.0004763164507049133,0.11999999999534339,2.9912719409611586,40000000,49,0,0.0
4009,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,49,0,0.0
4009,1,edge_25,True,0.040802816,0.003137270892983151,0.11999999999534339,0.34002346667986133,40000000,49,0,0.0
4009,2,edge_50,True,0.030802816,0.0022753805762558165,0.11999999999534339,0.2566901333432942,40000000,49,0,0.0
4009,3,edge_75,True,0.02662449444331082,0.0014108392216554103,0.11999999999534339,0.2218707870361999,40000000,49,0,0.0
4009,4,edge_100,True,0.024913157253406464,0.0005660858267032337,0.11999999999534339,0.2076096437864435,40000000,49,0,0.0
4009,5,cloud,False,0.3591273187884089,0.0005636593942044749,0.11999999999534339,2.9927276566862075,40000000,49,0,0.0
4010,0,local,False,0.667296616,0.06672966159999999,0.313864104449749,2.1260685963750823,667296616,646,3,0.0
4010,1,edge_25,False,0.5419730616540815,0.051090659141458224,0.313864104449749,1.7267761874338636,667296616,646,3,0.0
4010,2,edge_50,False,0.3751489076540816,0.035497488989519176,0.313864104449749,1.1952590383400934,667296616,646,3,0.0
4010,3,edge_75,True,0.29815922292388564,0.019893611534902038,0.313864104449749,0.9499627982199609,667296616,646,3,0.0
4010,4,edge_100,False,0.35657351324055836,0.00419999768081489,0.313864104449749,1.1360761176104714,667296616,646,3,0.0
4010,5,cloud,False,0.491827873277085,0.004184275038542504,0.313864104449749,1.5670089898917663,667296616,646,3,0.0
4011,0,local,True,0.088521952,0.0088521952,0.14532031421549618,0.6091505683694737,88521952,106,0,0.0
4011,1,edge_25,True,0.09375582046313147,0.006830679109701222,0.14532031421549618,0.6451666511269754,88521952,106,0,0.0
4011,2,edge_50,True,0.07162533246313146,0.004807056808106445,0.14532031421549618,0.49287900903460696,88521952,106,0,0.0
4011,3,edge_75,True,0.061686662882688696,0.002776336009778619,0.14532031421549618,0.4244875413028164,88521952,106,0,0.0
4011,4,edge_100,True,0.05534784065447078,0.0007546699461873842,0.14532031421549618,0.3808678845298614,88521952,106,0,0.0
4011,5,cloud,False,0.36924140854462956,0.0007685090723147926,0.14532031421549618,2.540879508401556,88521952,106,0,0.0
4012,0,local,False,1.411623147,0.14116231469999999,0.7004345399327576,2.015353422084978,1411623147,2028,3,0.0
4012,1,edge_25,False,1.08871736025,0.11205730651334307,0.7004345399327576,1.5543456214402531,1411623147,2028,3,0.0
4012,2,edge_50,False,0.7358115735,0.08287278796593821,0.7004345399327576,1.050507265919009,1411623147,2028,3,0.0
4012,3,edge_75,True,0.5954841691778051,0.053353323201402535,0.7004345399327576,0.850163912868963,1411623147,2028,3,0.0
4012,4,edge_100,False,0.7652970309105027,0.024492728705251376,0.7004345399327576,1.0926032159750032,1411623147,2028,3,0.0
4012,5,cloud,True,0.6820987609407645,0.024887065770382244,0.7004345399327576,0.9738222803893232,1411623147,2028,3,0.0
4013,0,local,False,1.614348545,0.16143485449999997,0.8092168446164578,1.9949517310964382,1614348545,2662,3,0.0
4013,1,edge_25,False,1.2547182095515268,0.12594690842884215,0.8092168446164578,1.5505339735559038,1614348545,2662,3,0.0
4013,2,edge_50,False,0.8511310733015268,0.09035524342225887,0.8092168446164578,1.0517960407817943,1614348545,2662,3,0.0
4013,3,edge_75,True,0.6787968385345357,0.05508838030400436,0.8092168446164578,0.8388318199879576,1614348545,2662,3,0.0
4013,4,edge_100,False,0.8613746223186223,0.019407734769043956,0.8092168446164578,1.0644546366640273,1614348545,2662,3,0.0
4013,5,cloud,True,0.7116117011013896,0.019370996050694804,0.8092168446164578,0.8793832034461296,1614348545,2662,3,0.0
4014,0,local,False,1.295192338,0.1295192338,0.658695362159051,1.9662994646791794,1295192338,2662,3,0.0
4014,1,edge_25,False,1.0013942535,0.1056665785895304,0.658695362159051,1.5202691730174953,1295192338,2662,3,0.0
4014,2,edge_50,False,0.6775961690000001,0.0818634011284297,0.658695362159051,1.0286943068477006,1295192338,2662,3,0.0
4014,3,edge_75,True,0.565020847622127,0.057041668886063476,0.658695362159051,0.8577878031053983,1295192338,2662,3,0.0
4014,4,edge_100,False,0.7257286940793578,0.03381626253967892,0.658695362159051,1.1017668193390449,1295192338,2662,3,0.0
4014,5,cloud,False,0.673685315096333,0.03232342374816651,0.658695362159051,1.0227570342808372,1295192338,2662,3,0.0
4015,0,local,False,5.358753141,0.5358753141,3.656980076106265,1.4653492853331818,5358753141,3597,0,0.0
4015,1,edge_25,False,4.04906485575,0.4103188467862536,3.656980076106265,1.1072154541408394,5358753141,3597,0,0.0
4015,2,edge_50,True,2.7093765705,0.2843922769985063,3.656980076106265,0.740878132807544,5358753141,3597,0,0.0
4015,3,edge_75,True,2.0909598600752504,0.15968254462512524,3.656980076106265,0.5717722865752061,5358753141,3597,0,0.0
4015,4,edge_100,True,2.756684386181634,0.03340390784081708,3.656980076106265,0.7538144394586879,5358753141,3597,0,0.0
4015,5,cloud,True,1.4898456795519275,0.03404752567596371,3.656980076106265,0.4073978114581982,5358753141,3597,0,0.0
4016,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,49,0,0.0
4016,1,edge_25,True,0.05643046846313146,0.003088171313974412,0.11999999999534339,0.47025390387767707,40000000,49,0,0.0
4016,2,edge_50,True,0.046430468463131466,0.0021744414042777793,0.11999999999534339,0.38692057054111006,40000000,49,0,0.0
4016,3,edge_75,True,0.04195663379070708,0.00126308266378781,0.11999999999534339,0.3496386149361268,40000000,49,0,0.0
4016,4,edge_100,True,0.029954552131858825,0.0003519440848814055,0.11999999999534339,0.2496212677751768,40000000,49,0,0.0
4016,5,cloud,False,0.3586971672256197,0.00034858361280984786,0.11999999999534339,2.9891430603294915,40000000,49,0,0.0
4017,0,local,False,1.069110891,0.1069110891,0.550001913215965,1.943831221874678,1069110891,1031,2,0.0
4017,1,edge_25,False,0.8367404847516382,0.08219255750309676,0.550001913215965,1.5213410438139363,1069110891,1031,2,0.0
4017,2,edge_50,False,0.5694627620016383,0.05749447351023814,0.550001913215965,1.0353832383452668,1069110891,1031,2,0.0
4017,3,edge_75,True,0.44769119957205783,0.032661421747709786,0.550001913215965,0.8139811677278045,1069110891,1031,2,0.0
4017,4,edge_100,False,0.5630450962042495,0.008136044964338068,0.550001913215965,1.0237147956668342,1069110891,1031,2,0.0
4017,5,cloud,False,0.5800183749483376,0.008098098374168866,0.550001913215965,1.0545751951240692,1069110891,1031,2,0.0
4018,0,local,False,5.348587578,0.5348587577999999,3.941453186213039,1.357009033294885,5348587578,3597,0,0.0
4018,1,edge_25,False,4.0414406835,0.4104263280393751,3.941453186213039,1.0253681808620008,5348587578,3597,0,0.0
4018,2,edge_50,True,2.704293789,0.28601615787803447,3.941453186213039,0.6861159225382794,5348587578,3597,0,0.0
4018,3,edge_75,True,2.089928096209604,0.16081856667980204,3.941453186213039,0.5302430340971812,5348587578,3597,0,0.0
4018,4,edge_100,True,2.7581458616324417,0.03667603631622086,3.941453186213039,0.6997789219672242,5348587578,3597,0,0.0
4018,5,cloud,True,1.4914978894498998,0.03589018692494986,3.941453186213039,0.37841319406432833,5348587578,3597,0,0.0
4019,0,local,False,1.561878396,0.1561878396,0.7360701767029241,2.1219150638545297,1561878396,2271,3,0.0
4019,1,edge_25,False,1.201408797,0.12396664902740312,0.7360701767029241,1.6321932813274207,1561878396,2271,3,0.0
4019,2,edge_50,False,0.810939198,0.09193674880242425,0.7360701767029241,1.1017145153637884,1561878396,2271,3,0.0
4019,3,edge_75,True,0.6575248656448021,0.05995719347240104,0.7360701767029241,0.8932910019395846,1561878396,2271,3,0.0
4019,4,edge_100,False,0.8469678160964094,0.027764309048204695,0.7360701767029241,1.1506617750636612,1561878396,2271,3,0.0
4019,5,cloud,True,0.7175501640918955,0.027587242445947752,0.7360701767029241,0.9748393384256034,1561878396,2271,3,0.0
4020,0,local,False,3.466924318,0.3466924318,1.2862352710217237,2.69540448478453,3466924318,2893,3,0.0
4020,1,edge_25,False,2.6337726025084183,0.26601531140778517,1.2862352710217237,2.0476600679876205,3466924318,2893,3,0.0
4020,2,edge_50,False,1.767041523008418,0.1852945980429771,1.2862352710217237,1.3738089467914876,3466924318,2893,3,0.0
4020,3,edge_75,False,1.3688084139914638,0.10423932331652279,1.2862352710217237,1.0641975421060783,3466924318,2893,3,0.0
4020,4,edge_100,False,1.792498460509868,0.023641762053460948,1.2862352710217237,1.3936007672111128,3466924318,2893,3,0.0
4020,5,cloud,True,1.0905247553295558,0.023569945864777942,1.2862352710217237,0.8478423659330188,3466924318,2893,3,0.0
4021,0,local,False,1.641413413,0.1641413413,0.8300744824809954,1.9774290712973221,1641413413,2271,3,0.0
4021,1,edge_25,False,1.2610600597500001,0.12839927772085086,0.8300744824809954,1.5192131385376881,1641413413,2271,3,0.0
4021,2,edge_50,False,0.8507067065,0.09282862220506043,0.8300744824809954,1.0248558707133575,1641413413,2271,3,0.0
4021,3,edge_75,True,0.6776557576232146,0.05709819919910727,0.8300744824809954,0.8163794598260399,1641413413,2271,3,0.0
4021,4,edge_100,False,0.8724299389614254,0.02061161623071275,0.8300744824809954,1.0510260914825795,1641413413,2271,3,0.0
4021,5,cloud,True,0.7201672254314928,0.020942271415746415,0.8300744824809954,0.8675934998977409,1641413413,2271,3,0.0
4022,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,49,0,0.0
4022,1,edge_25,True,0.040802816,0.0031095067680496796,0.11999999999534339,0.34002346667986133,40000000,49,0,0.0
4022,2,edge_50,True,0.030802816,0.002218370117912743,0.11999999999534339,0.2566901333432942,40000000,49,0,0.0
4022,3,edge_75,True,0.02647416353928739,0.0013356737696436952,0.11999999999534339,0.2206180295026227,40000000,49,0,0.0
4022,4,edge_100,True,0.024673642158602956,0.0004463282793014782,0.11999999999534339,0.2056136846630035,40000000,49,0,0.0
4022,5,cloud,False,0.3588974544797585,0.00044872723987927253,0.11999999999534339,2.990812120780713,40000000,49,0,0.0
4023,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,49,0,0.0
4023,1,edge_25,True,0.06798917855135292,0.003066159096597943,0.11999999999534339,0.5665764879499271,40000000,49,0,0.0
4023,2,edge_50,True,0.057989178551352924,0.0021321066298498905,0.11999999999534339,0.48324315461336,40000000,49,0,0.0
4023,3,edge_75,True,0.05338378626152335,0.0011973038550852156,0.11999999999534339,0.44486488552995757,40000000,49,0,0.0
4023,4,edge_100,True,0.033824902663885575,0.0002643450854560243,0.11999999999534339,0.2818741888766513,40000000,49,0,0.0
4023,5,cloud,False,0.3585312874095527,0.00026564370477634864,0.11999999999534339,2.9877607285288796,40000000,49,0,0.0
4024,0,local,False,3.493177821,0.3493177821,1.466226454707794,2.3824272231509833,3493177821,2662,3,0.0
4024,1,edge_25,False,2.6498833657499996,0.26977738010887115,1.466226454707794,1.8072811039806933,3493177821,2662,3,0.0
4024,2,edge_50,False,1.7765889105000001,0.19021634995978465,1.466226454707794,1.2116742981929478,3493177821,2662,3,0.0
4024,3,edge_75,True,1.3884761543874569,0.11159668128122843,1.466226454707794,0.9469725156910827,3493177821,2662,3,0.0
4024,4,edge_100,False,1.8218636821504353,0.032387385825217656,1.466226454707794,1.2425527286734959,3493177821,2662,3,0.0
4024,5,cloud,True,1.1131429748021766,0.03225370530108839,1.466226454707794,0.7591889855950091,3493177821,2662,3,0.0
4025,0,local,False,1.514287078,0.15142870779999998,0.7143635724205524,2.1197708512333344,1514287078,2271,3,0.0
4025,1,edge_25,False,1.1657153085,0.12035979457494049,0.7143635724205524,1.6318235608656326,1514287078,2271,3,0.0
4025,2,edge_50,False,0.787143539,0.08856450543382184,0.7143635724205524,1.101880848057299,1514287078,2271,3,0.0
4025,3,edge_75,True,0.6380916610583126,0.05797418035415626,0.7143635724205524,0.8932309620662771,1514287078,2271,3,0.0
4025,4,edge_100,False,0.8213941735834345,0.026875317291717254,0.7143635724205524,1.1498265103303338,1514287078,2271,3,0.0
4025,5,cloud,True,0.705148597287046,0.026145590843523032,0.7143635724205524,0.9871004408829495,1514287078,2271,3,0.0
4026,0,local,False,5.955213201,0.5955213200999999,4.702259967220016,1.2664576698256715,5955213201,3878,0,0.0
4026,1,edge_25,True,4.496409900750001,0.45516974541419003,4.702259967220016,0.9562231633501722,5955213201,3878,0,0.0
4026,2,edge_50,True,3.0076066005,0.31500337696500497,4.702259967220016,0.6396087458937542,5955213201,3878,0,0.0
4026,3,edge_75,True,2.3145544956242854,0.17455510264964264,4.702259967220016,0.4922217214189147,5955213201,3878,0,0.0
4026,4,edge_100,True,3.0569026131065056,0.03439800630325265,4.702259967220016,0.6500922182985455,5955213201,3878,0,0.0
4026,5,cloud,True,1.6112422738027334,0.03509981680136668,4.702259967220016,0.3426527425184666,5955213201,3878,0,0.0
4027,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,33,0,0.0
4027,1,edge_25,True,0.059200391782535104,0.0030566477331159685,0.11999999999534339,0.49333659820693654,40000000,33,0,0.0
4027,2,edge_50,True,0.0492003917825351,0.0021110976670422506,0.11999999999534339,0.4100032648703694,40000000,33,0,0.0
4027,3,edge_75,True,0.0445329334246746,0.0011662708210697465,0.11999999999534339,0.37110777855335586,40000000,33,0,0.0
4027,4,edge_100,True,0.030665390186187164,0.00022262653114993783,0.11999999999534339,0.2555449182281428,40000000,33,0,0.0
4027,5,cloud,False,0.3584572896128906,0.00022864480644531278,0.11999999999534339,2.987144080223338,40000000,33,0,0.0
4028,0,local,False,0.810071952,0.08100719519999999,0.41266988567076623,1.9630023418919564,810071952,355,0,0.0
4028,1,edge_25,False,0.6233702839999999,0.061592839593877825,0.41266988567076623,1.5105785656899942,810071952,355,0,0.0
4028,2,edge_50,False,0.420852296,0.042200218487197294,0.41266988567076623,1.0198279802170054,810071952,355,0,0.0
4028,3,edge_75,True,0.3247541189802696,0.022832207290134833,0.41266988567076623,0.786958608458682,810071952,355,0,0.0
4028,4,edge_100,False,0.4175219136268452,0.003475112813422579,0.41266988567076623,1.0117576496966634,810071952,355,0,0.0
4028,5,cloud,False,0.518775326909718,0.0033804682548589857,0.41266988567076623,1.2571194189914892,810071952,355,0,0.0
4029,0,local,True,0.089391718,0.0089391718,0.12929076189175248,0.6914006591966904,89391718,106,0,0.0
4029,1,edge_25,True,0.09440814496313146,0.006891361605412104,0.12929076189175248,0.7302002369061281,89391718,106,0,0.0
4029,2,edge_50,True,0.07206021546313146,0.004845547186581529,0.12929076189175248,0.5573500721069555,89391718,106,0,0.0
4029,3,edge_75,True,0.06201954504722102,0.002801440117044778,0.12929076189175248,0.47969046001249743,89391718,106,0,0.0
4029,4,edge_100,True,0.05580901240040857,0.0007678143191562827,0.12929076189175248,0.43165506633129874,89391718,106,0,0.0
4029,5,cloud,False,0.3693760455106056,0.000748850955302803,0.12929076189175248,2.856940744303621,89391718,106,0,0.0
4030,0,local,False,1.490567469,0.14905674689999998,0.7336426283000037,2.0317350866782946,1490567469,2271,3,0.0
4030,1,edge_25,False,1.1479256017500001,0.11903171863551301,0.7336426283000037,1.5646931591338589,1490567469,2271,3,0.0
4030,2,edge_50,False,0.7752837345,0.08855550164471745,0.7336426283000037,1.0567593874642849,1490567469,2271,3,0.0
4030,3,edge_75,True,0.6319823913952239,0.05877398198511191,0.7336426283000037,0.8614308479588396,1490567469,2271,3,0.0
4030,4,edge_100,False,0.8110926047516237,0.027654435125811897,0.7336426283000037,1.1055690788185073,1490567469,2271,3,0.0
4030,5,cloud,True,0.704132316537003,0.028009411368501477,0.7336426283000037,0.9597756310434388,1490567469,2271,3,0.0
4031,0,local,False,1.415114516,0.14151145159999998,0.6999765563523397,2.02165987297393,1415114516,1755,3,0.0
4031,1,edge_25,False,1.091335887,0.10995145829784865,0.6999765563523397,1.5591034829610293,1415114516,1755,3,0.0
4031,2,edge_50,False,0.737557258,0.07850362029260334,0.6999765563523397,1.0536885147175468,1415114516,1755,3,0.0
4031,3,edge_75,True,0.583396337586029,0.04674205994301448,0.6999765563523397,0.8334512524621912,1415114516,1755,3,0.0
4031,4,edge_100,False,0.749146441582162,0.015544591791081024,0.6999765563523397,1.0702450457570356,1415114516,1755,3,0.0
4031,5,cloud,True,0.6633851965715714,0.015181146685785676,0.6999765563523397,0.9477248781424192,1415114516,1755,3,0.0
4032,0,local,False,1.214933938,0.12149339379999999,0.7107642746996135,1.7093345589344104,1214933938,2271,3,0.0
4032,1,edge_25,False,0.9412004535,0.09688134599023587,0.7107642746996135,1.3242090057182103,1214933938,2271,3,0.0
4032,2,edge_50,True,0.637466969,0.07245780310724513,0.7107642746996135,0.8968753659846076,1214933938,2271,3,0.0
4032,3,edge_75,True,0.51994533799473,0.047545904072364996,0.7107642746996135,0.7315299270133853,1214933938,2271,3,0.0
4032,4,edge_100,True,0.665157315797428,0.02359517339871405,0.7107642746996135,0.9358339177620314,1214933938,2271,3,0.0
4032,5,cloud,True,0.639818128241348,0.02341567032067399,0.7107642746996135,0.9001832970737744,1214933938,2271,3,0.0
4033,0,local,False,1.306881414,0.13068814139999999,0.6304424711270258,2.0729590309227133,1306881414,2662,3,0.0
4033,1,edge_25,False,1.013740424508418,0.1034244576070612,0.6304424711270258,1.6079824423887248,1306881414,2662,3,0.0
4033,2,edge_50,False,0.687020071008418,0.07616687490660323,0.6304424711270258,1.0897426846580465,1306881414,2662,3,0.0
4033,3,edge_75,True,0.5557893806855543,0.048736778563568145,0.6304424711270258,0.881586197217938,1306881414,2662,3,0.0
4033,4,edge_100,False,0.708995002848477,0.021900759222765343,0.6304424711270258,1.1245990480004067,1306881414,2662,3,0.0
4033,5,cloud,False,0.654481483380125,0.02155260029006251,0.6304424711270258,1.0381303820000027,1306881414,2662,3,0.0
4034,0,local,False,1.2714739,0.12714739,0.6762962393695489,1.8800546653716166,1271473900,2271,3,0.0
4034,1,edge_25,False,1.0002646626990774,0.09940402856365203,0.6762962393695489,1.4790333059245393,1271473900,2271,3,0.0
4034,2,edge_50,False,0.6823961876990775,0.07166835173165094,0.6762962393695489,1.0090196395816353,1271473900,2271,3,0.0
4034,3,edge_75,True,0.547530827819158,0.04382128631004021,0.6762962393695489,0.8096020588988821,1271473900,2271,3,0.0
4034,4,edge_100,False,0.6844637507139044,0.01619803375961367,0.6762962393695489,1.0120768250197123,1271473900,2271,3,0.0
4034,5,cloud,True,0.6362974877878932,0.016001353893946597,0.6762962393695489,0.940856167381704,1271473900,2271,3,0.0
4035,0,local,False,1.533402695,0.1533402695,0.9120490410132334,1.681272197048175,1533402695,2662,3,0.0
4035,1,edge_25,False,1.18005202125,0.12349087997506922,0.9120490410132334,1.293847115873321,1533402695,2662,3,0.0
4035,2,edge_50,True,0.7967013475,0.09364742197068762,0.9120490410132334,0.8735290666112769,1533402695,2662,3,0.0
4035,3,edge_75,True,0.6565577313161317,0.06410092772056585,0.9120490410132334,0.7198710834526335,1533402695,2662,3,0.0
4035,4,edge_100,True,0.8440470842720327,0.03342286838601636,0.9120490410132334,0.9254404602348417,1533402695,2662,3,0.0
4035,5,cloud,True,0.7233134599490993,0.03331646047454969,0.9120490410132334,0.7930642185046762,1533402695,2662,3,0.0
4036,0,local,True,0.04,0.003999999999999999,0.11999999999534339,0.33333333334626836,40000000,106,0,0.0
4036,1,edge_25,True,0.041736704,0.0032625471349633822,0.11999999999534339,0.34780586668016333,40000000,106,0,0.0
4036,2,edge_50,True,0.031736704000000004,0.002513091176472593,0.11999999999534339,0.26447253334359627,40000000,106,0,0.0
4036,3,edge_75,True,0.02829763479459719,0.0017804653972985935,0.11999999999534339,0.23581362329746067,40000000,106,0,0.0
4036,4,edge_100,True,0.026208431096113833,0.001050292348056917,0.11999999999534339,0.21840359247609045,40000000,106,0,0.0
4036,5,cloud,False,0.36003969124906005,0.0010198456245300283,0.11999999999534339,3.000330760525262,40000000,106,0,0.0
4037,0,local,False,1.411380029,0.14113800289999998,0.5303729346487671,2.661108696910918,1411380029,1755,3,0.0
4037,1,edge_25,False,1.08853502175,0.11142105998335876,0.5303729346487671,2.052395495013087,1411380029,1755,3,0.0
4037,2,edge_50,False,0.7356900145,0.08170671817488039,0.5303729346487671,1.3871183207853577,1411380029,1755,3,0.0
4037,3,edge_75,False,0.5919630183305794,0.05163225445278966,0.5303729346487671,1.1161259929724725,1411380029,1755,3,0.0
4037,4,edge_100,False,0.7585176625314881,0.02116382401574408,0.5303729346487671,1.4301590691723494,1411380029,1755,3,0.0
4037,5,cloud,False,0.6771005319168399,0.02241226305841994,0.5303729346487671,1.2766498583967927,1411380029,1755,3,0.0
4038,0,local,False,1.51656942,0.151656942,0.7164095680927858,2.116902799103294,1516569420,2271,3,0.0
4038,1,edge_25,False,1.167427065,0.1195771880781255,0.7164095680927858,1.6295525869481418,1516569420,2271,3,0.0
4038,2,edge_50,False,0.78828471,0.08743291173459443,0.7164095680927858,1.1003268871723184,1516569420,2271,3,0.0
4038,3,edge_75,True,0.6335575522113817,0.055336245355690816,0.7164095680927858,0.884351047820353,1516569420,2271,3,0.0
4038,4,edge_100,False,0.8151786910570498,0.02319699052852489,0.7164095680927858,1.1378668395331537,1516569420,2271,3,0.0
4038,5,cloud,True,0.7002098041227325,0.023447960061366246,0.7164095680927858,0.9773875661471412,1516569420,2271,3,0.0
4039,0,local,False,1.482951503,0.14829515029999998,0.6487850775010884,2.2857361465708377,1482951503,1755,3,0.0
4039,1,edge_25,False,1.161652685786124,0.11421390133101753,0.6487850775010884,1.790504630994962,1482951503,1755,3,0.0
4039,2,edge_50,False,0.7909148100361241,0.07997999868500298,0.6487850775010884,1.2190705943522526,1482951503,1755,3,0.0
4039,3,edge_75,True,0.6233357055047456,0.04596870424681073,0.6487850775010884,0.9607738018661502,1482951503,1755,3,0.0
4039,4,edge_100,False,0.7824018299621783,0.011811203987267458,0.6487850775010884,1.2059491765373809,1482951503,1755,3,0.0
4039,5,cloud,False,0.6705970114811255,0.012003355440562781,0.6487850775010884,1.0336196604028713,1482951503,1755,3,0.0
4040,0,local,False,1.473870329,0.1473870329,0.6552971919300035,2.249163199767585,1473870329,2271,3,0.0
4040,1,edge_25,False,1.13540274675,0.11728503180127456,0.6552971919300035,1.7326531545266866,1473870329,2271,3,0.0
4040,2,edge_50,False,0.7669351645,0.08725281943225699,0.6552971919300035,1.17036235458479,1473870329,2271,3,0.0
4040,3,edge_75,True,0.624525524521276,0.057758833798137954,0.6552971919300035,0.9530416614206788,1473870329,2271,3,0.0
4040,4,edge_100,False,0.8005323052865774,0.026548570393288715,0.6552971919300035,1.221632436618296,1473870329,2271,3,0.0
4040,5,cloud,False,0.6977775912698577,0.02650176273492887,0.6552971919300035,1.0648261580592762,1473870329,2271,3,0.0
4041,0,local,False,1.372628821,0.13726288209999998,0.6483133507426828,2.117230532777968,1372628821,1755,3,0.0
4041,1,edge_25,False,1.0789106742861239,0.1058962003079165,0.6483133507426828,1.664180867246009,1372628821,1755,3,0.0
4041,2,edge_50,False,0.735753469036124,0.07460886295210833,0.6483133507426828,1.1348732340515173,1372628821,1755,3,0.0
4041,3,edge_75,True,0.5821037309383003,0.04328015278858813,0.6483133507426828,0.897874045431063,1372628821,1755,3,0.0
4041,4,edge_100,False,0.7270218122552883,0.011701865633822469,0.6483133507426828,1.1214049678638272,1372628821,1755,3,0.0
4041,5,cloud,True,0.647988485146477,0.011731360473238498,0.6483133507426828,0.9994989065151386,1372628821,1755,3,0.0
4042,0,local,True,0.09301396,0.009301396,0.13132869557011873,0.7082531323121092,93013960,106,0,0.0
4042,1,edge_25,True,0.09414042961303523,0.007172707751614681,0.13132869557011873,0.7168306150027355,93013960,106,0,0.0
4042,2,edge_50,True,0.07088693961303523,0.005041453332517018,0.13132869557011873,0.5397673319247082,93013960,106,0,0.0
4042,3,edge_75,True,0.0604414051919565,0.002915954289460638,0.13132869557011873,0.4602299971805154,93013960,106,0,0.0
4042,4,edge_100,True,0.056630185927546775,0.0007951100314922244,0.13132869557011873,0.4312095363599413,93013960,106,0,0.0
4042,5,cloud,False,0.37020589126163295,0.0008015496308165005,0.13132869557011873,2.818926127717255,93013960,106,0,0.0
4043,0,local,False,0.814456802,0.0814456802,0.3517389309126884,2.3155150892358045,814456802,355,2,0.0
4043,1,edge_25,False,0.6266589215,0.06199167725425925,0.3517389309126884,1.7816023943495598,814456802,355,2,0.0
4043,2,edge_50,False,0.423044721,0.042563895567159164,0.3517389309126884,1.2027236220406088,814456802,355,2,0.0
4043,3,edge_75,True,0.3265695146550248,0.0230273670025124,0.3517389309126884,0.9284429045361734,814456802,355,2,0.0
4043,4,edge_100,False,0.42010946873459415,0.0036726778672970506,0.3517389309126884,1.194378647949201,814456802,355,2,0.0
4043,5,cloud,False,0.5201407843530019,0.0036247119765009947,0.3517389309126884,1.4787694469968002,814456802,355,2,0.0
4044,0,local,False,1.452804379,0.14528043789999998,0.6692426662193611,2.1708185271675533,1452804379,2271,3,0.0
4044,1,edge_25,False,1.1361408543631757,0.11302824799408659,0.6692426662193611,1.697651557067309,1452804379,2271,3,0.0
4044,2,edge_50,False,0.7729397596131755,0.08075184814103693,0.6692426662193611,1.1549469252754203,1452804379,2271,3,0.0
4044,3,edge_75,True,0.6151438970763035,0.04822245189406391,0.6692426662193611,0.9191641957786872,1452804379,2271,3,0.0
4044,4,edge_100,False,0.7742540171184147,0.01578183903940162,0.6692426662193611,1.1569107234185716,1452804379,2271,3,0.0
4044,5,cloud,False,0.6726671604820224,0.016053142341011194,0.6692426662193611,1.005116969427557,1452804379,2271,3,0.0
4045,0,local,False,5.27311188,0.527311188,4.548501029028557,1.1593076150465775,5273111880,3597,0,0.0
4045,1,edge_25,True,3.98483391,0.40343724014067284,4.548501029028557,0.8760762907535403,5273111880,3597,0,0.0
4045,2,edge_50,True,2.66655594,0.2795060797089626,4.548501029028557,0.586249386991896,5273111880,3597,0,0.0
4045,3,edge_75,True,2.0547275191943166,0.1554830790971584,4.548501029028557,0.45173728797268264,5273111880,3597,0,0.0
4045,4,edge_100,True,2.7109364874456245,0.031940273722812246,4.548501029028557,0.5960065679098265,5273111880,3597,0,0.0
4045,5,cloud,True,1.4682748837560295,0.031826253878014785,4.548501029028557,0.32280412258576874,5273111880,3597,0,0.0
4046,0,local,False,1.1314875,0.11314874999999999,0.6874677505111322,1.6458772053798003,1131487500,2271,3,0.0
4046,1,edge_25,False,0.878615625,0.09154606362463966,0.6874677505111322,1.278046314676942,1131487500,2271,3,0.0
4046,2,edge_50,True,0.59574375,0.06997150277744156,0.6874677505111322,0.8665770133319921,1131487500,2271,3,0.0
4046,3,edge_75,True,0.49593678616820525,0.0491016743341026,0.6874677505111322,0.7213964375775829,1131487500,2271,3,0.0
4046,4,edge_100,True,0.631059682834772,0.027407966417386017,0.6874677505111322,0.9179480526404027,1131487500,2271,3,0.0
4046,5,cloud,True,0.6314718597925653,0.02758717989628261,0.6874677505111322,0.9185476108851157,1131487500,2271,3,0.0
4047,0,local,False,1.551994043,0.15519940429999998,0.8994826884008944,1.7254295863760805,1551994043,2662,3,0.0
4047,1,edge_25,False,1.19399553225,0.12317525231791604,0.8994826884008944,1.3274246938233933,1551994043,2662,3,0.0
4047,2,edge_50,True,0.8059970215000001,0.09078620033880896,0.8994826884008944,0.8960672972293734,1551994043,2662,3,0.0
4047,3,edge_75,True,0.6529616980826294,0.05928181705381466,0.8994826884008944,0.7259302558045542,1551994043,2662,3,0.0
